snapped_at,price,market_cap,total_volume
2019-01-05 00:00:00 UTC,0.8103942169617765,107967356.29394759,974191.4801950009
2019-01-06 00:00:00 UTC,0.7937916416823717,105777061.15649179,1233759.3522120218
2019-01-07 00:00:00 UTC,0.8561616908874854,114177317.24509752,1784548.0503096622
2019-01-08 00:00:00 UTC,0.8301705641335851,110536648.74683781,1129312.4918208881
2019-01-09 00:00:00 UTC,0.8430392099979701,112378745.39942165,999871.1654368856
2019-01-10 00:00:00 UTC,0.8790614605799365,117143284.94082677,2251517.1182666193
2019-01-11 00:00:00 UTC,0.7645167528165595,101768266.98436305,2617077.5113802985
2019-01-12 00:00:00 UTC,0.77765788766263,103621583.73605755,1571117.9442175517
2019-01-13 00:00:00 UTC,0.762141560317777,101712962.46410598,868921.6528274943
2019-01-14 00:00:00 UTC,0.7126981153170232,94761328.70887719,1117138.1376702322
2019-01-15 00:00:00 UTC,0.7562519275659981,101052894.40985127,1135055.8484590559
2019-01-16 00:00:00 UTC,0.7363062177808493,98108026.1504077,1128396.6582679453
2019-01-17 00:00:00 UTC,0.7614950916157033,101548895.55815037,1378686.3304063533
2019-01-18 00:00:00 UTC,0.7692913661569001,102498562.26296553,1052104.7853914818
2019-01-19 00:00:00 UTC,0.7624481773165815,101670184.42262441,1014055.446168486
2019-01-20 00:00:00 UTC,0.7744853000128754,103182642.00102921,969550.0341987137
2019-01-21 00:00:00 UTC,0.7552415437350127,100577352.38702287,1253139.5979188776
2019-01-22 00:00:00 UTC,0.7692798829219454,102500692.08033776,1879349.0447469063
2019-01-23 00:00:00 UTC,0.7798412963881521,103787587.52005985,1363584.9307550718
2019-01-24 00:00:00 UTC,0.8431978667502787,112089551.272227,5395146.084058451
2019-01-25 00:00:00 UTC,0.8618225290684358,114836378.28184436,3037212.4878735095
2019-01-26 00:00:00 UTC,0.8931897675345332,119024246.7395452,3260246.2223662627
2019-01-27 00:00:00 UTC,0.8630227647718742,114996307.63692448,4712418.562120969
2019-01-28 00:00:00 UTC,0.8073521057083196,107567967.74146351,3305056.648323249
2019-01-29 00:00:00 UTC,0.7866613006416311,104821273.11967325,2468294.983528637
2019-01-30 00:00:00 UTC,0.7525969476334666,100323838.27980992,1489523.562014172
2019-01-31 00:00:00 UTC,0.7647141318122129,101896850.40281197,1216288.6124687593
2019-02-01 00:00:00 UTC,0.7357070639213019,98031708.20843418,1441212.8296570438
2019-02-02 00:00:00 UTC,0.7457186541871519,99392721.92247774,1166083.215009201
2019-02-03 00:00:00 UTC,0.7452678287200356,99305663.76895763,491487.7107615467
2019-02-04 00:00:00 UTC,0.7092326738870036,94573815.32960604,1870487.3238673697
2019-02-05 00:00:00 UTC,0.7082046444493119,94447396.01169135,1076353.3364447483
2019-02-06 00:00:00 UTC,0.6856475221855983,91361359.87396803,3017049.222002052
2019-02-07 00:00:00 UTC,0.6725253712473639,89612855.70032641,1500429.9827274908
2019-02-08 00:00:00 UTC,0.6750970734868107,89955530.62612186,1118319.102614229
